title	runtime	rating	genre	imdb_url	type	runtime_hours	pixels_cost
Midnight in Paris	5640	7.7	Comedy, Fantasy, Romance	http://www.imdb.com/title/tt1605783/	movie	1.5666666666666667	106386.01941196826
Laura	5280	7.9	Drama, Film-Noir, Mystery	http://www.imdb.com/title/tt0037008/	movie	1.4666666666666666	104186.89917140151
Samurai Cop	5760	4.6	Action, Crime, Thriller	http://www.imdb.com/title/tt0130236/	movie	1.6	259342.50546783945
Oldeuboi	7200	8.4	Action, Drama, Mystery, Thriller	http://www.imdb.com/title/tt0364569/	movie	2.0	55101.11417267627
Festen	6300	8.1	Drama	http://www.imdb.com/title/tt0154420/	movie	1.75	158911.2741595644
Limitless	6300	7.4	Sci-Fi, Thriller	http://www.imdb.com/title/tt1219289/	movie	1.75	118016.2287560096
Moby Dick	6960	7.3	Adventure, Drama	http://www.imdb.com/title/tt0049513/	movie	1.9333333333333333	126307.99130700028
Les quatre cents coups	5940	8.1	Crime, Drama	http://www.imdb.com/title/tt0053198/	movie	1.65	139893.01614947553
District 9	6720	7.9	Action, Sci-Fi, Thriller	http://www.imdb.com/title/tt1136608/	movie	1.8666666666666667	142447.25751201922
Mlyn i krzyz	5520	6.9	Drama, History	http://www.imdb.com/title/tt1324055/	movie	1.5333333333333334	154108.76124617574
28 Weeks Later	6000	6.9	Action, Adventure, Horror, Sci-Fi	http://www.imdb.com/title/tt0463854/	movie	1.6666666666666667	103014.22681016898
28 Days Later...	6780	7.5	Drama, Horror, Sci-Fi, Thriller	http://www.imdb.com/title/tt0289043/	movie	1.8833333333333333	73809.32976580711
Revenge of the Nerds	5400	6.6	Comedy	http://www.imdb.com/title/tt0088000/	movie	1.5	94290.39475615529
Letters to Juliet	6300	6.5	Adventure, Comedy, Drama, Romance	http://www.imdb.com/title/tt0892318/	movie	1.75	124852.96787860578
The Constant Gardener	7740	7.4	Drama, Mystery, Romance, Thriller	http://www.imdb.com/title/tt0387131/	movie	2.15	156857.02099541083
Black Angel	4860	6.9	Adventure, Crime, Film-Noir, Music, Mystery, Thriller	http://www.imdb.com/title/tt0038360/	movie	1.35	99123.87289117133
Notes on the Circus	720	6.3	Documentary, Short	http://www.imdb.com/title/tt0209191/	short	0.2	93439.89161749708
The Curious Case of Benjamin Button	9960	7.8	Drama, Fantasy, Romance	http://www.imdb.com/title/tt0421715/	movie	2.7666666666666666	78121.63808548222
Kama Sutra: A Tale of Love	7020	6	Crime, Drama, History, Romance	http://www.imdb.com/title/tt0116743/	movie	1.95	87188.02634761072
Zombieland	5280	7.6	Action, Comedy, Horror	http://www.imdb.com/title/tt1156398/	movie	1.4666666666666666	86153.86712831438
Adaptation.	6900	7.7	Comedy, Drama	http://www.imdb.com/title/tt0268126/	movie	1.9166666666666667	91275.33284892191
Beginners	6300	7.2	Comedy, Drama, Romance	http://www.imdb.com/title/tt1532503/	movie	1.75	105105.31662751311
City That Never Sleeps	5400	6.7	Crime, Drama, Film-Noir, Thriller	http://www.imdb.com/title/tt0045631/	movie	1.5	67377.18239364802
Barry Lyndon	11100	8.1	Adventure, Drama, War	http://www.imdb.com/title/tt0072684/	movie	3.0833333333333335	117534.76003241548
Buried	5700	7	Drama, Mystery, Thriller	http://www.imdb.com/title/tt1462758/	movie	1.5833333333333333	49009.862193145396
Skazka skazok	1740	7.8	Animation, Short	http://www.imdb.com/title/tt0079986/	short	0.48333333333333334	187105.4156723485
North by Northwest	8160	8.3	Action, Adventure, Mystery, Thriller	http://www.imdb.com/title/tt0053125/	movie	2.2666666666666666	96227.81755627184
Marvo Movie	300	6.7	Short	http://www.imdb.com/title/tt1672808/	short	0.08333333333333333	364805.7251702724
First Blood	5580	7.7	Action, Adventure, Thriller	http://www.imdb.com/title/tt0083944/	movie	1.55	78739.8320330711
Son of Rambow	5760	7	Action, Adventure, Comedy, Drama, Family	http://www.imdb.com/title/tt0845046/	movie	1.6	104549.39267555361
Batoru rowaiaru	6840	7.6	Action, Adventure, Drama, Thriller	http://www.imdb.com/title/tt0266308/	movie	1.9	77936.26217584498
Le dîner de cons	4800	7.6	Comedy	http://www.imdb.com/title/tt0119038/	movie	1.3333333333333333	188757.4649848849
Hard Candy	6240	7	Drama, Thriller	http://www.imdb.com/title/tt0424136/	movie	1.7333333333333334	161802.80530485138
Das weiße Band - Eine deutsche Kindergeschichte	8640	7.8	Drama, Mystery, Thriller	http://www.imdb.com/title/tt1149362/	movie	2.4	109502.19094915502
Shrek	5400	7.9	Animation, Adventure, Comedy, Family, Fantasy, Romance	http://www.imdb.com/title/tt0126029/	movie	1.5	119456.69725196678
Seom	5400	6.9	Drama, Thriller	http://www.imdb.com/title/tt0255589/	movie	1.5	152556.31746885928
Precious	6600	7.3	Drama	http://www.imdb.com/title/tt0929632/	movie	1.8333333333333333	167472.315339088
Quel maledetto treno blindato	5940	6.5	Action, Adventure, War	http://www.imdb.com/title/tt0076584/	movie	1.65	167746.36571332315
E.T. the Extra-Terrestrial	6900	7.9	Adventure, Family, Sci-Fi	http://www.imdb.com/title/tt0083866/	movie	1.9166666666666667	89223.89806144376
Balada triste de trompeta	6420	6.5	Adventure, Comedy, Drama, Horror, Thriller	http://www.imdb.com/title/tt1572491/	movie	1.7833333333333334	87067.64082532052
Mega Shark vs. Giant Octopus	5280	2.5	Action, Adventure, Comedy, Horror, Sci-Fi, Thriller	http://www.imdb.com/title/tt1350498/	video	1.4666666666666666	93559.53487124854
Plein soleil	7080	7.7	Crime, Drama, Thriller	http://www.imdb.com/title/tt0054189/	movie	1.9666666666666666	196932.62665992862
Strange Days	8700	7.1	Crime, Drama, Sci-Fi, Thriller	http://www.imdb.com/title/tt0114558/	movie	2.4166666666666665	74230.81660292832
La fille sur le pont	5400	7.5	Comedy, Drama, Romance	http://www.imdb.com/title/tt0144201/	movie	1.5	160285.4635252768
Pretty in Pink	5820	6.7	Comedy, Drama, Romance	http://www.imdb.com/title/tt0091790/	movie	1.6166666666666667	130938.87984320367
Ovsyanki	4680	6.6	Drama, Romance	http://www.imdb.com/title/tt1693830/	movie	1.3	136701.63739983976
Vanilla Sky	8160	6.9	Fantasy, Mystery, Romance, Sci-Fi, Thriller	http://www.imdb.com/title/tt0259711/	movie	2.2666666666666666	88945.07264350234
Abre los ojos	7140	7.7	Drama, Mystery, Sci-Fi, Thriller	http://www.imdb.com/title/tt0125659/	movie	1.9833333333333334	123379.28471645541
Early Abstractions	1380	6.5	Animation, Short	http://www.imdb.com/title/tt0093147/	short	0.38333333333333336	115699.7116103948
Die fetten Jahre sind vorbei	7620	7.5	Drama, Romance	http://www.imdb.com/title/tt0408777/	movie	2.1166666666666667	111888.49378551138
Naked	7860	7.7	Comedy, Drama	http://www.imdb.com/title/tt0107653/	movie	2.183333333333333	104216.95778336246
Gladiator	9300	8.5	Action, Adventure, Drama	http://www.imdb.com/title/tt0172495/	movie	2.5833333333333335	71619.36385580564
Pink Flamingos	5580	6	Comedy, Crime	http://www.imdb.com/title/tt0069089/	movie	1.55	119290.0756155303
Ice Station Zebra	8880	6.6	Adventure, Thriller	http://www.imdb.com/title/tt0063121/	movie	2.466666666666667	104189.17475324155
